artist_id,artist_name,month,royalties_usd,spotify_streams,instagram_followers,twitter_followers,track_release_date
A00055,Andrea Wheeler,2025-08,12271.99,422810,235133,21422,2024-12-03
A00098,Cory Sanchez,2025-08,18633.35,258714,156354,61831,2024-12-27
A00196,John Wright,2025-08,18554.49,1740,433901,88426,2023-03-20
A00082,John Mccarty,2025-08,7981.57,81251,142677,6291,2023-08-18
A00398,Dale Reynolds,2025-08,12793.64,303669,449425,160046,2025-02-01
A00418,Melissa Coleman,2025-08,2370.4,126533,144730,118707,2024-11-18
A00450,Stephanie Austin,2025-08,12822.91,594893,324572,38256,2024-07-25
A00368,Tina Booth,2025-08,10442.24,554484,28251,5579,2025-05-28
A00069,Jocelyn May,2025-08,7362.66,584511,266057,27417,2022-10-06
A00472,Wanda Robinson,2025-08,6145.47,476682,214324,54657,2022-12-13
A00222,Sharon Roman,2025-08,19430.61,318804,275485,77908,2024-07-17
A00121,Brooke Morgan,2025-08,1411.17,645006,70367,96676,2023-10-24
A00208,Christopher Powers MD,2025-08,2221.59,70916,400592,25922,2024-03-01
A00366,Spencer Rose,2025-08,2090.0,660020,423219,193763,2023-05-31
A00131,Audrey Torres,2025-08,5893.13,686421,58994,187867,2023-01-28
A00452,Charles Johnson,2025-08,3438.55,770867,179610,29250,2024-01-07
A00377,Kenneth Coffey,2025-08,2442.34,212450,345685,41508,2025-03-30
A00403,Jasmine Blake,2025-08,15182.39,599792,287118,189799,2024-01-12
A00201,Michael West,2025-08,19174.83,31247,223319,100818,2023-01-23
A00128,Christine Davis,2025-08,1901.41,45906,113065,120477,2023-10-30
A00246,Marvin Price,2025-08,19365.4,545407,67288,135689,2023-08-03
A00336,Pamela Mcmillan,2025-08,13236.85,797501,6086,71206,2025-06-08
A00107,Karen Silva,2025-08,5407.37,332784,382600,7549,2023-10-18
A00032,Anthony Baker,2025-08,7905.02,423386,30528,164121,2023-06-05
A00092,James Rios MD,2025-08,8445.98,225038,328756,59969,2024-08-29
A00152,Amanda Thomas,2025-08,4769.76,766878,289438,9551,2024-11-21
A00122,Matthew Arellano,2025-08,10614.31,664999,443761,38791,2024-09-26
A00450,Melissa Smith,2025-08,14692.2,796140,166947,181486,2023-01-15
A00383,Matthew Berg,2025-08,3660.94,775236,240888,170423,2024-01-08
A00273,Emily Mendoza,2025-08,19338.44,254490,326607,141059,2024-10-15
A00076,Denise Evans,2025-08,738.96,306281,485413,20525,2024-06-12
A00329,David Stewart,2025-08,9248.29,39506,425479,145003,2023-01-27
A00434,Robin Hall,2025-08,2125.02,734921,271974,123292,2024-09-27
A00134,Robert Dillon,2025-08,11885.03,701311,43242,51102,2023-12-24
A00181,Andrew Carlson,2025-08,3966.46,117315,169203,72533,2022-09-11
A00140,Patricia Larson,2025-08,15982.51,930114,132420,173553,2024-08-15
A00407,Meghan Sandoval,2025-08,5227.87,221383,19317,38719,2023-10-09
A00375,Valerie Hudson,2025-08,16797.73,298378,451107,117621,2025-07-05
A00217,Theresa Knox,2025-08,10503.2,730161,181628,39865,2024-12-05
A00466,Justin Sullivan,2025-08,3867.43,742240,245881,50806,2025-05-31
A00124,John Anderson,2025-08,9851.64,251316,282631,11174,2024-09-11
A00275,Cynthia Dawson,2025-08,15656.33,700971,27924,72220,2023-07-07
A00396,Nicole Lynch,2025-08,22.18,747952,363079,117458,2023-04-11
A00113,Matthew Jones,2025-08,6753.15,644355,35149,193062,2025-06-16
A00345,Ronald Mckee,2025-08,12574.41,477969,287222,173076,2024-11-29
A00490,Caroline Lyons,2025-08,14026.71,40670,206310,75585,2023-07-27
A00224,Megan Reynolds,2025-08,1954.37,692850,341087,51667,2024-09-14
A00181,Sharon Freeman,2025-08,10249.54,488287,384953,169897,2024-12-12
A00140,Emily Kemp,2025-08,14557.1,518669,364342,34273,2023-04-20
A00285,Keith Hill,2025-08,2511.82,225357,22671,185164,2022-09-06
A00240,Barbara Gentry,2025-08,10776.39,3259,135238,125989,2023-01-17
A00386,Molly Hernandez,2025-08,11806.8,918061,10627,71235,2025-05-15
A00213,Amanda Livingston,2025-08,19619.97,147946,297420,14157,2024-06-04
A00286,Joshua Watkins,2025-08,9226.98,894883,56005,64742,2023-12-09
A00398,Lauren Garner,2025-08,19903.37,149614,401060,191934,2024-07-24
A00417,Elizabeth Peterson,2025-08,6602.25,118059,400980,172794,2023-09-07
A00433,Michelle Murphy,2025-08,2728.41,415785,223333,118188,2023-08-02
A00014,Timothy Dixon,2025-08,5980.99,88405,320063,161988,2023-06-27
A00287,Cindy Newton,2025-08,17853.67,984878,198546,7831,2022-10-18
A00430,Robert Smith,2025-08,2238.25,907324,491790,100732,2024-03-14
A00139,Mark Perez,2025-08,18004.89,497785,294479,63938,2025-05-09
A00242,Juan Campbell,2025-08,18231.69,942273,87120,123312,2024-11-18
A00141,Marcus Ellis,2025-08,4202.52,174455,171950,1278,2025-07-15
A00378,Courtney Thomas,2025-08,10314.52,673656,84404,102094,2025-02-16
A00279,Adam Holmes,2025-08,14385.17,814341,409487,190021,2024-01-10
A00241,Lisa White,2025-08,8672.48,246126,318737,139012,2023-09-13
A00006,Emily Werner,2025-08,16137.72,757784,314126,32535,2023-03-20
A00423,Monica Richards,2025-08,15588.17,834295,372840,6856,2023-08-10
A00112,Andrea Bell,2025-08,5841.35,511955,253326,65964,2024-04-22
A00105,Jill Moran,2025-08,16826.54,370994,119854,18499,2025-05-24
A00187,Melissa Green,2025-08,3455.43,826767,357753,5044,2025-04-10
A00028,Sarah Barnes,2025-08,238.44,837782,294949,34959,2023-11-17
A00489,Timothy Gomez,2025-08,9081.99,815982,165713,169743,2025-06-21
A00243,Kevin Rogers,2025-08,11424.32,842133,265536,1243,2022-08-15
A00258,Michelle Vaughn,2025-08,18785.17,521203,48316,76399,2023-06-04
A00358,Tyrone Powell,2025-08,863.9,325439,276185,18514,2025-05-03
A00298,Donna Adams,2025-08,10259.66,672238,371121,134353,2025-03-30
A00378,Jonathan Esparza,2025-08,16714.81,414789,314158,159556,2025-06-20
A00462,Alisha Washington,2025-08,13794.67,747277,426781,2373,2023-10-06
A00215,Tony Green,2025-08,9347.23,94118,326673,192425,2025-02-09
A00240,Michael Fuller,2025-08,3260.61,587614,214322,124320,2025-02-11
A00320,Rebecca Harrington,2025-08,14864.0,226185,224945,121299,2022-09-17
A00029,Jason Moody,2025-08,17509.93,941011,207876,17031,2023-08-19
A00076,Kenneth Wilson,2025-08,1376.98,88282,376164,3143,2023-02-12
A00372,Marie Cruz,2025-08,5533.13,142541,341477,38907,2022-12-07
A00126,Ryan Robinson,2025-08,14622.39,854360,496790,107858,2023-07-28
A00003,Michael Nelson,2025-08,14044.74,758842,378712,41345,2022-10-18
A00192,Antonio Wilcox,2025-08,14003.13,388178,397080,143484,2024-11-14
A00037,Charles Collins,2025-08,6435.57,290978,1196,86779,2024-09-06
A00048,Sabrina Sanchez,2025-08,9752.31,543731,114250,73265,2024-08-01
A00101,Joseph Shaw,2025-08,6656.54,323651,455930,199557,2024-11-19
A00154,Warren Clark,2025-08,14322.98,634115,53416,36554,2024-08-13
A00122,Dwayne Bowen,2025-08,12648.72,213595,1300,41324,2023-01-25
A00150,Barbara Gordon,2025-08,9102.37,591875,497342,153631,2023-12-26
A00099,Tracy Henderson,2025-08,18809.78,178236,290122,2425,2024-05-25
A00387,Michael Diaz,2025-08,2821.61,732510,229065,194670,2025-03-26
A00300,Joshua Peterson,2025-08,19079.78,973243,317310,172033,2023-08-06
A00008,Linda Carroll,2025-08,10849.87,706380,311169,188889,2022-09-11
A00452,Todd Brown,2025-08,13417.33,423262,23239,114257,2024-11-16
A00174,Bernard Williams,2025-08,15833.46,875837,461110,80724,2023-12-30
A00092,Shannon Burns,2025-08,18746.85,459942,373175,42330,2022-08-11
A00125,Paul Ross,2025-08,4613.88,182687,330602,2898,2025-02-07
A00351,Diamond Ford,2025-08,19957.23,197232,475027,118070,2025-04-16
A00011,Marc Davis,2025-08,2118.36,280868,15151,193036,2024-05-27
A00075,Robert Parsons,2025-08,7851.41,421327,92796,38111,2023-06-01
A00306,Kimberly Thompson,2025-08,14230.18,708133,126817,125863,2023-10-27
A00120,Tammy Moore,2025-08,287.34,712838,416202,63651,2023-10-05
A00012,Ashley Acevedo,2025-08,7254.47,957908,64708,771,2025-04-03
A00183,Scott Santiago,2025-08,11660.58,563163,138047,137529,2025-03-04
A00295,Amanda Harris,2025-08,5153.81,466748,48829,189264,2024-10-26
A00499,Susan Graham,2025-08,5029.93,351795,394267,193599,2023-07-14
A00337,Keith Rose,2025-08,19079.78,711886,242715,122150,2025-06-20
A00227,Walter Mccarthy,2025-08,8753.12,644882,176454,132647,2022-08-24
A00375,Lisa Robinson,2025-08,6236.08,40929,73891,101391,2024-08-16
A00317,Tommy Arroyo,2025-08,9424.27,775589,171460,32195,2025-03-20
A00096,Megan Williams,2025-08,17131.33,61491,403535,145115,2024-11-05
A00068,James Nelson,2025-08,14738.94,141371,443370,162879,2024-09-11
A00200,Kevin Diaz,2025-08,8818.86,394337,7308,31408,2024-03-31
A00407,Jessica Bright,2025-08,15934.29,128694,249760,193599,2022-08-20
A00015,Melissa Farmer,2025-08,12167.36,611051,330455,51604,2024-03-27
A00461,Jessica Martin,2025-08,12532.53,962890,470577,93447,2025-01-11
A00096,Jesse Dunn,2025-08,14356.19,53921,271643,126553,2024-05-28
A00048,Michael Brooks,2025-08,4198.66,53996,339768,52137,2024-05-14
A00227,Michael Park,2025-08,14687.05,552609,433190,62108,2024-02-23
A00463,Danielle Johnson,2025-08,2425.71,876066,55524,192245,2023-03-23
A00271,Kathy Miller,2025-08,12787.22,118344,468525,8389,2025-03-13
A00174,Brandy Farrell,2025-08,2195.91,941969,85311,48476,2024-05-27
A00034,Julia Mayo,2025-08,14136.32,9979,184411,118394,2024-10-09
A00004,Brian Sawyer,2025-08,10926.34,931676,233110,27214,2024-12-04
A00080,Tyler Smith,2025-08,6278.9,78579,21718,53264,2024-02-13
A00480,John King,2025-08,12870.21,169328,295083,64239,2024-07-28
A00331,Robert Allen,2025-08,11550.13,652412,26795,68507,2025-03-21
A00390,Rhonda Wang,2025-08,10171.34,186015,404907,30426,2023-04-30
A00323,Isabella Pruitt,2025-08,8680.51,711628,280158,119834,2024-07-02
A00207,Nicole Buchanan,2025-08,13658.19,789361,5102,33093,2025-07-28
A00022,John Caldwell,2025-08,3581.34,894956,82858,101651,2023-07-20
A00188,Jermaine Alvarado,2025-08,218.78,143295,326884,80636,2024-03-18
A00415,Charlene Green,2025-08,14143.59,229589,201437,56766,2023-01-30
A00474,Elizabeth Montes,2025-08,7402.44,785161,11446,57247,2023-07-04
A00356,James Klein,2025-08,19431.53,620207,267096,124376,2024-12-29
A00047,Veronica Banks,2025-08,11574.27,52986,23586,79735,2022-11-10
A00099,Nathan Floyd,2025-08,14779.98,661626,357526,44915,2023-12-03
A00207,Shawn Thomas,2025-08,11937.13,494658,110776,148398,2023-12-07
A00138,Jason Robertson,2025-08,7766.62,841759,252421,122161,2024-06-03
A00030,John Hernandez,2025-08,16235.14,363138,325612,128584,2024-05-30
A00416,Jeffrey Gutierrez,2025-08,15789.68,52410,325381,86854,2023-03-04
A00449,Brandon Richards,2025-08,7271.46,673641,190894,56096,2024-08-03
A00272,Robert Martinez,2025-08,9726.9,945168,418534,140822,2023-10-08
A00095,Suzanne Taylor,2025-08,14132.84,13911,397737,73575,2024-05-22
A00111,Maureen Martinez,2025-08,15397.68,178980,119286,124745,2022-11-08
A00294,Kayla Pacheco,2025-08,16607.05,449210,493137,88397,2024-11-13
A00364,Linda Woods,2025-08,7357.62,854273,73007,139240,2024-12-01
A00119,Marie Smith,2025-08,3822.65,452735,276883,43994,2024-02-14
A00199,Jeff Young,2025-08,5141.57,704382,59468,188186,2024-07-20
A00335,Maria Smith,2025-08,9096.51,720924,479630,186830,2023-12-11
A00358,Brianna Morris,2025-08,19276.12,239384,399732,123547,2024-09-15
A00381,Kimberly Powers,2025-08,2097.79,1223,458355,57927,2025-07-08
A00013,Cheryl Rivera,2025-08,16429.56,248982,375401,136534,2024-06-19
A00133,Richard Taylor,2025-08,12462.03,153260,189097,142921,2024-04-28
A00098,James Medina,2025-08,9216.88,330634,481922,46041,2024-08-14
A00241,Robert Stephenson,2025-08,18417.83,194438,297440,129075,2024-04-02
A00221,Gregory Johnson,2025-08,10599.53,315490,230304,33193,2022-09-15
A00205,Brandon Flores,2025-08,19901.19,246414,136422,141165,2024-07-26
A00280,Stephanie Bennett,2025-08,12151.98,511467,476723,162112,2025-03-28
A00275,Tony Moore,2025-08,7845.44,197869,222252,85272,2022-09-04
A00271,Brandon Mckay,2025-08,1790.91,488725,395047,177672,2022-09-27
A00030,Scott Kline,2025-08,2202.88,402821,378815,193756,2023-09-07
A00489,Maria Arnold,2025-08,4884.34,945429,351455,166301,2024-09-26
A00290,Kelly Garcia,2025-08,19716.07,876919,122990,34387,2025-06-26
A00443,Jamie Clark,2025-08,5731.95,685181,365342,18518,2025-06-15
A00264,Heather Ellis,2025-08,1529.12,3462,491250,122020,2025-05-02
A00187,Ryan Lee,2025-08,12836.01,475276,248309,34701,2023-04-01
A00269,Tyler Jones,2025-08,18257.76,405766,122818,142997,2023-02-16
A00356,Angela King,2025-08,19900.18,122304,477058,148221,2022-08-25
A00220,Gregory Gilmore,2025-08,12437.39,187596,332031,144876,2023-02-11
A00324,Isabella Forbes,2025-08,6182.79,244115,246052,124123,2025-07-14
A00429,Crystal Kim,2025-08,16725.88,287771,140987,192124,2023-01-11
A00106,Candice Sanchez,2025-08,16692.37,46123,130748,115348,2025-04-09
A00102,Nathan Kelley,2025-08,12092.31,198423,396152,53406,2023-08-17
A00054,Taylor Leon,2025-08,10266.83,646560,125283,48646,2023-05-29
A00314,Kim Hogan,2025-08,9833.32,241964,387803,78634,2023-11-29
A00434,Mr. Kevin Martinez,2025-08,1921.74,446221,182475,55846,2024-10-01
A00128,Joseph Campbell,2025-08,425.05,327325,184649,67507,2024-02-23
A00209,Sonia Baxter,2025-08,1638.97,33416,226216,130693,2024-01-02
A00227,David Deleon,2025-08,15226.7,201673,298232,73438,2024-07-12
A00338,Jacqueline Gross,2025-08,19008.79,263472,372822,101205,2025-03-27
A00060,Diana Nelson,2025-08,5200.03,780237,313670,177820,2023-11-07
A00426,Jerry Brown,2025-08,19487.41,47097,473318,148771,2023-10-03
A00333,Francisco Adams Jr.,2025-08,15630.97,532865,410288,170265,2025-06-03
A00243,Destiny Weaver,2025-08,5909.67,201149,119729,97776,2023-07-03
A00390,Tamara Nichols,2025-08,3705.83,311808,107875,90899,2025-02-03
A00427,Bernard Hernandez,2025-08,244.03,756625,375646,153783,2023-09-11
A00316,Mr. Corey Levine,2025-08,19483.52,215207,122732,124170,2025-08-01
A00069,Jonathan Crosby,2025-08,406.01,529879,135503,23032,2023-03-13
A00184,Janice Davis,2025-08,16692.44,134300,153863,7533,2025-03-30
A00301,Stephanie Cox,2025-08,17349.43,29128,297708,4180,2022-12-26
A00453,James Shaw,2025-08,7446.69,595694,287117,81831,2024-08-10
A00027,Richard Brooks,2025-08,8666.06,371935,286737,101095,2024-09-08
A00287,Amanda Ibarra,2025-08,17656.2,161470,107486,10297,2023-08-26
A00392,Wanda Cervantes,2025-08,7627.19,647468,167153,157377,2024-01-28
A00322,Sheri Kim,2025-08,1737.08,373069,216502,53055,2023-03-17
A00499,Julia Glass,2025-08,10905.19,787443,97016,180591,2024-08-29
A00192,Reginald Hill,2025-08,3991.54,584198,216816,146693,2025-03-19
A00350,Frank Chen,2025-08,7351.28,97417,61472,155987,2022-11-16
A00483,David Perez,2025-08,12441.54,482065,193462,148588,2024-09-20
A00026,Sierra Paul,2025-08,14930.7,580458,385597,3094,2024-01-31
A00382,Joshua Phillips,2025-08,6516.68,154141,475051,150979,2023-10-07
A00096,Joshua Martin,2025-08,16863.61,471799,273374,146736,2023-06-16
A00420,Sarah Rasmussen,2025-08,4564.5,304643,154404,85656,2023-02-06
A00050,Elizabeth Martinez,2025-08,6364.06,666776,166047,83419,2023-09-15
A00488,Jacqueline Ortiz,2025-08,18226.67,524086,363156,8088,2023-11-22
A00289,Brandon Cox,2025-08,9763.04,206452,293799,47627,2024-06-13
A00451,David Nelson,2025-08,2900.5,693475,242201,30933,2023-04-06
A00276,Kyle Hill,2025-08,3169.29,453257,293406,17524,2024-03-12
A00150,Katherine Mcgee,2025-08,16896.11,272805,390122,53290,2024-07-11
A00333,William Rogers,2025-08,11102.55,180095,143173,175461,2022-10-28
A00375,Diana Mcdonald,2025-08,3836.64,382753,274687,174314,2023-05-10
A00168,Christine Garcia,2025-08,788.39,306139,393664,125074,2023-06-29
A00422,Laura Small DDS,2025-08,9516.18,406235,378110,20371,2022-09-01
A00321,Dawn Floyd,2025-08,4158.71,552265,223484,128746,2024-01-14
A00039,Erin Leach,2025-08,1028.61,790355,32523,4824,2023-08-18
A00051,Chelsea Evans,2025-08,10310.22,69382,235037,128748,2023-10-29
A00302,Jill Harris,2025-08,4793.44,142201,118757,161847,2023-10-14
A00063,John Alvarado,2025-08,8393.56,204273,439090,109466,2023-09-30
A00076,Brooke West,2025-08,18260.51,873684,386053,127076,2025-03-15
A00125,Brenda Hernandez,2025-08,2310.5,517356,437149,50286,2025-06-16
A00119,Joshua Ware,2025-08,7962.59,832293,324476,3292,2022-11-09
A00074,Nicole Rivera,2025-08,12106.76,194139,153473,27288,2023-03-20
A00111,Samantha Torres,2025-08,18361.53,121735,321309,180142,2023-09-23
A00312,Benjamin Richards,2025-08,2578.5,547198,167666,49908,2024-10-29
A00353,Lawrence Zavala,2025-08,11250.95,818022,11809,103809,2024-10-09
A00212,Bianca Hart,2025-08,12456.44,900460,400283,171030,2023-01-23
A00206,Jon Lewis,2025-08,19996.28,224118,178706,61635,2025-06-21
A00089,Daniel Friedman,2025-08,733.63,246328,168357,12250,2025-04-10
A00387,Austin Kirk,2025-08,6794.61,635240,184642,31476,2023-05-19
A00409,Aaron Lee,2025-08,9573.39,834301,488274,96632,2024-04-29
A00429,Brandi Hutchinson,2025-08,9508.31,600630,120170,175420,2024-07-23
A00145,Samuel Crawford,2025-08,11032.27,672800,104385,10078,2024-02-19
A00012,Jessica Peterson,2025-08,7791.94,768397,234734,76953,2025-04-02
A00350,Jose Baker,2025-08,6296.8,42638,75878,77610,2024-05-06
A00482,Sandra Willis,2025-08,6695.23,573830,267435,194702,2022-12-21
A00158,Andrea Copeland,2025-08,19515.97,57190,330993,17769,2025-03-26
A00433,Joshua Crosby,2025-08,5837.46,75163,367060,76753,2025-03-20
A00288,Colton Kennedy,2025-08,16345.93,896172,24656,48135,2025-06-02
A00425,Peter Johnson III,2025-08,5169.76,694734,374663,10789,2024-10-21
A00128,Sandra Wright,2025-08,4951.92,561878,318135,62575,2023-06-22
A00423,Kayla Dalton,2025-08,9574.53,146097,161187,2701,2024-05-13
A00148,Kelly Anderson,2025-08,6824.7,682996,155044,86543,2024-12-04
A00455,Shelby Berg,2025-08,8844.28,987591,489669,178692,2025-06-10
A00365,Justin Levy,2025-08,8942.75,309555,194530,183679,2024-04-06
A00360,Laura Roberts,2025-08,17974.17,346319,435631,167600,2023-11-16
A00450,Bruce Wilson,2025-08,2443.08,355896,52269,22898,2022-08-14
A00315,Scott Walker,2025-08,5205.19,373800,322122,170846,2023-07-22
A00016,Rachel Cooper,2025-08,10602.31,15850,365974,166307,2023-12-18
A00017,Faith Ramsey,2025-08,2581.79,499567,312073,43528,2025-06-21
A00447,Thomas Coleman,2025-08,18392.54,71923,6464,53592,2024-04-29
A00318,Jeremy Nunez,2025-08,961.69,408408,459306,105004,2024-12-18
A00379,Karen Green,2025-08,10489.37,54876,25687,198700,2024-08-26
A00500,Kari Martinez,2025-08,14816.58,852186,46624,161723,2022-09-10
A00400,Brian Gilbert,2025-08,4036.06,327453,266784,197305,2022-10-11
A00329,Lance Hamilton,2025-08,2176.75,835035,337037,118291,2024-02-26
A00436,Corey Mcclure,2025-08,14089.62,698456,355765,176255,2025-01-07
A00167,Robin Brock,2025-08,18291.59,300240,416416,162117,2024-04-03
A00113,Michael Rivers,2025-08,15329.9,114327,33612,116204,2023-03-19
A00378,Isaiah Fleming,2025-08,16169.51,591865,476454,96491,2023-07-24
A00263,Alicia Anderson,2025-08,12939.05,614129,480989,164642,2023-05-04
A00158,Sara Richards,2025-08,7020.47,178964,288142,109093,2022-12-27
A00382,Brandon Sutton,2025-08,121.84,435100,285679,74796,2023-11-03
A00193,John Stokes,2025-08,392.65,471020,83320,69680,2024-12-14
A00449,Laura Ochoa,2025-08,2385.97,59349,488535,30949,2022-12-08
A00293,Shannon Brown,2025-08,6614.11,80280,215710,174968,2023-08-15
A00250,Terri Taylor,2025-08,16445.03,706113,247814,92225,2023-10-23
A00447,Linda West,2025-08,12172.21,326234,412319,24446,2024-12-26
A00243,Hector Sanchez,2025-08,10367.34,481443,193294,178454,2024-12-08
A00175,Julia Murphy,2025-08,8552.56,108839,115248,193878,2024-06-23
A00167,Judith Jones,2025-08,4131.53,741290,295515,166220,2023-08-17
A00028,Brendan Francis,2025-08,6096.58,818322,475784,177424,2025-02-26
A00156,Michael Oliver,2025-08,2071.03,668153,282164,76439,2025-04-20
A00256,Peter Yang,2025-08,17353.62,150497,112997,58946,2023-12-15
A00063,Bradley Alexander,2025-08,614.96,974327,135367,107863,2023-05-15
A00381,Jessica Maldonado,2025-08,3805.0,195744,270307,49645,2025-02-04
A00432,Jennifer Mooney,2025-08,19491.01,969076,312416,164300,2025-07-19
A00500,Daniel Reynolds,2025-08,8567.67,247995,282170,48960,2023-07-14
A00381,Steven Camacho,2025-08,10288.57,314993,355898,31490,2025-05-04
A00184,Christina Ramirez,2025-08,10018.33,314762,397637,194868,2023-09-02
A00201,Lauren Lopez,2025-08,10506.6,910732,345045,114668,2024-09-17
A00404,Wanda Davis,2025-08,5928.1,561790,177227,128634,2024-01-19
A00279,Makayla Ryan,2025-08,17457.97,103879,376419,63618,2022-08-30
A00231,Amy Hensley,2025-08,482.65,226180,427095,99877,2024-04-18
A00316,Monica Richardson,2025-08,11098.54,824275,74565,36431,2024-10-26
A00416,Carolyn Hensley,2025-08,6797.12,597035,231755,181064,2024-12-08
A00007,Robert Delgado,2025-08,18614.65,537650,72700,4076,2023-09-02
A00426,Amy Hamilton,2025-08,10614.06,599771,124609,106048,2023-09-01
